filepath,annotation
images/train/neutral/im4168.png,neutral
images/train/neutral/im3859.png,neutral
images/train/neutral/im333.png,neutral
images/train/neutral/im266.png,neutral
images/train/neutral/im2625.png,neutral
images/train/neutral/im3109.png,neutral
images/train/neutral/im1218.png,neutral
images/train/neutral/im2564.png,neutral
images/train/neutral/im1187.png,neutral
images/train/neutral/im4714.png,neutral
images/train/neutral/im3908.png,neutral
images/train/neutral/im4580.png,neutral
images/train/neutral/im863.png,neutral
images/train/neutral/im2000.png,neutral
images/train/neutral/im2125.png,neutral
images/train/neutral/im913.png,neutral
images/train/neutral/im3381.png,neutral
images/train/neutral/im2116.png,neutral
images/train/neutral/im3494.png,neutral
images/train/neutral/im3039.png,neutral
images/train/neutral/im2381.png,neutral
images/train/neutral/im4725.png,neutral
images/train/neutral/im2869.png,neutral
images/train/neutral/im1230.png,neutral
images/train/neutral/im4133.png,neutral
images/train/neutral/im1746.png,neutral
images/train/neutral/im1024.png,neutral
images/train/neutral/im2188.png,neutral
images/train/neutral/im3550.png,neutral
images/train/neutral/im2859.png,neutral
images/train/neutral/im114.png,neutral
images/train/neutral/im1055.png,neutral
images/train/neutral/im3788.png,neutral
images/train/neutral/im611.png,neutral
images/train/neutral/im1470.png,neutral
images/train/neutral/im3886.png,neutral
images/train/neutral/im626.png,neutral
images/train/neutral/im4803.png,neutral
images/train/neutral/im1307.png,neutral
images/train/neutral/im1475.png,neutral
images/train/neutral/im697.png,neutral
images/train/neutral/im4199.png,neutral
images/train/neutral/im4269.png,neutral
images/train/neutral/im3802.png,neutral
images/train/neutral/im3492.png,neutral
images/train/neutral/im4705.png,neutral
images/train/neutral/im1402.png,neutral
images/train/neutral/im4559.png,neutral
images/train/neutral/im914.png,neutral
images/train/neutral/im3063.png,neutral
images/train/neutral/im660.png,neutral
images/train/neutral/im2046.png,neutral
images/train/neutral/im4264.png,neutral
images/train/neutral/im419.png,neutral
images/train/neutral/im2440.png,neutral
images/train/neutral/im460.png,neutral
images/train/neutral/im2738.png,neutral
images/train/neutral/im3787.png,neutral
images/train/neutral/im742.png,neutral
images/train/neutral/im1502.png,neutral
images/train/neutral/im2458.png,neutral
images/train/neutral/im2039.png,neutral
images/train/neutral/im1613.png,neutral
images/train/neutral/im3335.png,neutral
images/train/neutral/im2186.png,neutral
images/train/neutral/im246.png,neutral
images/train/neutral/im2299.png,neutral
images/train/neutral/im3996.png,neutral
images/train/neutral/im1335.png,neutral
images/train/neutral/im4455.png,neutral
images/train/neutral/im196.png,neutral
images/train/neutral/im732.png,neutral
images/train/neutral/im427.png,neutral
images/train/neutral/im2985.png,neutral
images/train/neutral/im2088.png,neutral
images/train/neutral/im2225.png,neutral
images/train/neutral/im1830.png,neutral
images/train/neutral/im1435.png,neutral
images/train/neutral/im175.png,neutral
images/train/neutral/im4222.png,neutral
images/train/neutral/im1593.png,neutral
images/train/neutral/im4396.png,neutral
images/train/neutral/im3431.png,neutral
images/train/neutral/im719.png,neutral
images/train/neutral/im2019.png,neutral
images/train/neutral/im3453.png,neutral
images/train/neutral/im3818.png,neutral
images/train/neutral/im1196.png,neutral
images/train/neutral/im718.png,neutral
images/train/neutral/im3401.png,neutral
images/train/neutral/im4145.png,neutral
images/train/neutral/im830.png,neutral
images/train/neutral/im2614.png,neutral
images/train/neutral/im3073.png,neutral
images/train/neutral/im3489.png,neutral
images/train/neutral/im4806.png,neutral
images/train/neutral/im4103.png,neutral
images/train/neutral/im4948.png,neutral
images/train/neutral/im852.png,neutral
images/train/neutral/im4611.png,neutral
images/train/neutral/im1767.png,neutral
images/train/neutral/im2097.png,neutral
images/train/neutral/im3497.png,neutral
images/train/neutral/im4578.png,neutral
images/train/neutral/im1265.png,neutral
images/train/neutral/im4411.png,neutral
images/train/neutral/im3919.png,neutral
images/train/neutral/im4843.png,neutral
images/train/neutral/im3805.png,neutral
images/train/neutral/im2743.png,neutral
images/train/neutral/im3704.png,neutral
images/train/neutral/im3007.png,neutral
images/train/neutral/im4706.png,neutral
images/train/neutral/im556.png,neutral
images/train/neutral/im2056.png,neutral
images/train/neutral/im4718.png,neutral
images/train/neutral/im1703.png,neutral
images/train/neutral/im2173.png,neutral
images/train/neutral/im4689.png,neutral
images/train/neutral/im4768.png,neutral
images/train/neutral/im4842.png,neutral
images/train/neutral/im1209.png,neutral
images/train/neutral/im4159.png,neutral
images/train/neutral/im3294.png,neutral
images/train/neutral/im2816.png,neutral
images/train/neutral/im547.png,neutral
images/train/neutral/im3408.png,neutral
images/train/neutral/im1747.png,neutral
images/train/neutral/im338.png,neutral
images/train/neutral/im1149.png,neutral
images/train/neutral/im1938.png,neutral
images/train/neutral/im1892.png,neutral
images/train/neutral/im1932.png,neutral
images/train/neutral/im2455.png,neutral
images/train/neutral/im995.png,neutral
images/train/neutral/im1443.png,neutral
images/train/neutral/im3082.png,neutral
images/train/neutral/im2303.png,neutral
images/train/neutral/im3991.png,neutral
images/train/neutral/im2343.png,neutral
images/train/neutral/im3318.png,neutral
images/train/neutral/im4033.png,neutral
images/train/neutral/im503.png,neutral
images/train/neutral/im3568.png,neutral
images/train/neutral/im1165.png,neutral
images/train/neutral/im2891.png,neutral
images/train/neutral/im3455.png,neutral
images/train/neutral/im1040.png,neutral
images/train/neutral/im1740.png,neutral
images/train/neutral/im236.png,neutral
images/train/neutral/im2744.png,neutral
images/train/neutral/im3654.png,neutral
images/train/neutral/im1038.png,neutral
images/train/neutral/im1687.png,neutral
images/train/neutral/im406.png,neutral
images/train/neutral/im1499.png,neutral
images/train/neutral/im3554.png,neutral
images/train/neutral/im4200.png,neutral
images/train/neutral/im1936.png,neutral
images/train/neutral/im2963.png,neutral
images/train/neutral/im3562.png,neutral
images/train/neutral/im3646.png,neutral
images/train/neutral/im4319.png,neutral
images/train/neutral/im4704.png,neutral
images/train/neutral/im1528.png,neutral
images/train/neutral/im748.png,neutral
images/train/neutral/im1284.png,neutral
images/train/neutral/im4432.png,neutral
images/train/neutral/im4321.png,neutral
images/train/neutral/im3233.png,neutral
images/train/neutral/im91.png,neutral
images/train/neutral/im3644.png,neutral
images/train/neutral/im4643.png,neutral
images/train/neutral/im3268.png,neutral
images/train/neutral/im3271.png,neutral
images/train/neutral/im4434.png,neutral
images/train/neutral/im4510.png,neutral
images/train/neutral/im72.png,neutral
images/train/neutral/im1920.png,neutral
images/train/neutral/im2622.png,neutral
images/train/neutral/im872.png,neutral
images/train/neutral/im4109.png,neutral
images/train/neutral/im2166.png,neutral
images/train/neutral/im286.png,neutral
images/train/neutral/im2242.png,neutral
images/train/neutral/im4343.png,neutral
images/train/neutral/im668.png,neutral
images/train/neutral/im2722.png,neutral
images/train/neutral/im2830.png,neutral
images/train/neutral/im2107.png,neutral
images/train/neutral/im4697.png,neutral
images/train/neutral/im3140.png,neutral
images/train/neutral/im4710.png,neutral
images/train/neutral/im1504.png,neutral
images/train/neutral/im3691.png,neutral
images/train/neutral/im1397.png,neutral
images/train/neutral/im1897.png,neutral
images/train/neutral/im4557.png,neutral
images/train/neutral/im2544.png,neutral
images/train/neutral/im4836.png,neutral
images/train/neutral/im490.png,neutral
images/train/neutral/im911.png,neutral
images/train/neutral/im1743.png,neutral
images/train/neutral/im4239.png,neutral
images/train/neutral/im2947.png,neutral
images/train/neutral/im4029.png,neutral
images/train/neutral/im3493.png,neutral
images/train/neutral/im1468.png,neutral
images/train/neutral/im2713.png,neutral
images/train/neutral/im1495.png,neutral
images/train/neutral/im1521.png,neutral
images/train/neutral/im2845.png,neutral
images/train/neutral/im4117.png,neutral
images/train/neutral/im4583.png,neutral
images/train/neutral/im3985.png,neutral
images/train/neutral/im3637.png,neutral
images/train/neutral/im2954.png,neutral
images/train/neutral/im882.png,neutral
images/train/neutral/im2572.png,neutral
images/train/neutral/im3032.png,neutral
images/train/neutral/im2366.png,neutral
images/train/neutral/im4137.png,neutral
images/train/neutral/im2460.png,neutral
images/train/neutral/im783.png,neutral
images/train/neutral/im2271.png,neutral
images/train/neutral/im2758.png,neutral
images/train/neutral/im1012.png,neutral
images/train/neutral/im3836.png,neutral
images/train/neutral/im4598.png,neutral
images/train/neutral/im2081.png,neutral
images/train/neutral/im4188.png,neutral
images/train/neutral/im1489.png,neutral
images/train/neutral/im1429.png,neutral
images/train/neutral/im2753.png,neutral
images/train/neutral/im4459.png,neutral
images/train/neutral/im847.png,neutral
images/train/neutral/im4285.png,neutral
images/train/neutral/im3333.png,neutral
images/train/neutral/im2703.png,neutral
images/train/neutral/im1946.png,neutral
images/train/neutral/im4465.png,neutral
images/train/neutral/im4354.png,neutral
images/train/neutral/im1183.png,neutral
images/train/neutral/im2630.png,neutral
images/train/neutral/im50.png,neutral
images/train/neutral/im2653.png,neutral
images/train/neutral/im3378.png,neutral
images/train/neutral/im2671.png,neutral
images/train/neutral/im2956.png,neutral
images/train/neutral/im321.png,neutral
images/train/neutral/im3013.png,neutral
images/train/neutral/im3232.png,neutral
images/train/neutral/im363.png,neutral
images/train/neutral/im3211.png,neutral
images/train/neutral/im1117.png,neutral
images/train/neutral/im3725.png,neutral
images/train/neutral/im3057.png,neutral
images/train/neutral/im1380.png,neutral
images/train/neutral/im396.png,neutral
images/train/neutral/im86.png,neutral
images/train/neutral/im1478.png,neutral
images/train/neutral/im1450.png,neutral
images/train/neutral/im4512.png,neutral
images/train/neutral/im794.png,neutral
images/train/neutral/im1158.png,neutral
images/train/neutral/im240.png,neutral
images/train/neutral/im295.png,neutral
images/train/neutral/im1186.png,neutral
images/train/neutral/im850.png,neutral
images/train/neutral/im1008.png,neutral
images/train/neutral/im2006.png,neutral
images/train/neutral/im1837.png,neutral
images/train/neutral/im3828.png,neutral
images/train/neutral/im1692.png,neutral
images/train/neutral/im4778.png,neutral
images/train/neutral/im564.png,neutral
images/train/neutral/im3154.png,neutral
images/train/neutral/im4700.png,neutral
images/train/neutral/im1424.png,neutral
images/train/neutral/im471.png,neutral
images/train/neutral/im3547.png,neutral
images/train/neutral/im1378.png,neutral
images/train/neutral/im4534.png,neutral
images/train/neutral/im2814.png,neutral
images/train/neutral/im1875.png,neutral
images/train/neutral/im757.png,neutral
images/train/neutral/im3369.png,neutral
images/train/neutral/im4383.png,neutral
images/train/neutral/im3990.png,neutral
images/train/neutral/im1540.png,neutral
images/train/neutral/im310.png,neutral
images/train/neutral/im3794.png,neutral
images/train/neutral/im1814.png,neutral
images/train/neutral/im2952.png,neutral
images/train/neutral/im1267.png,neutral
images/train/neutral/im856.png,neutral
images/train/neutral/im3977.png,neutral
images/train/neutral/im536.png,neutral
images/train/neutral/im1761.png,neutral
images/train/neutral/im4756.png,neutral
images/train/neutral/im1561.png,neutral
images/train/neutral/im2532.png,neutral
images/train/neutral/im776.png,neutral
images/train/neutral/im3899.png,neutral
images/train/neutral/im4220.png,neutral
images/train/neutral/im4674.png,neutral
images/train/neutral/im4945.png,neutral
images/train/neutral/im3319.png,neutral
images/train/neutral/im2473.png,neutral
images/train/neutral/im3539.png,neutral
images/train/neutral/im1.png,neutral
images/train/neutral/im2884.png,neutral
images/train/neutral/im2903.png,neutral
images/train/neutral/im4244.png,neutral
images/train/neutral/im405.png,neutral
images/train/neutral/im1750.png,neutral
images/train/neutral/im3784.png,neutral
images/train/neutral/im344.png,neutral
images/train/neutral/im1874.png,neutral
images/train/neutral/im4155.png,neutral
images/train/neutral/im150.png,neutral
images/train/neutral/im881.png,neutral
images/train/neutral/im4267.png,neutral
images/train/neutral/im2371.png,neutral
images/train/neutral/im1912.png,neutral
images/train/neutral/im2789.png,neutral
images/train/neutral/im4879.png,neutral
images/train/neutral/im1240.png,neutral
images/train/neutral/im1269.png,neutral
images/train/neutral/im1418.png,neutral
images/train/neutral/im4089.png,neutral
images/train/neutral/im1414.png,neutral
images/train/neutral/im4055.png,neutral
images/train/neutral/im1178.png,neutral
images/train/neutral/im357.png,neutral
images/train/neutral/im2311.png,neutral
images/train/neutral/im2783.png,neutral
images/train/neutral/im2900.png,neutral
images/train/neutral/im1541.png,neutral
images/train/neutral/im67.png,neutral
images/train/neutral/im1604.png,neutral
images/train/neutral/im2344.png,neutral
images/train/neutral/im2521.png,neutral
images/train/neutral/im3323.png,neutral
images/train/neutral/im4179.png,neutral
images/train/neutral/im3459.png,neutral
